question_number,question_text,choices,has_image,gpt-4o_answer,gpt-4o_explanation,gpt-4o_confidence,o1_answer,o1_explanation,o1_confidence,o3-mini_answer,o3-mini_explanation,o3-mini_confidence,claude_answer,claude_explanation,claude_confidence,gemini_answer,gemini_explanation,gemini_confidence
119D50,18歳の女子。初経がないことを心配して来院した。身長170cm、体重60kg。体温36.4℃。脈拍68/分、整。血圧118/70mmHg。呼吸数16/分。乳房発育はTannerⅣ度。腋毛を認めない。外性器は女性型で陰毛はTannerⅠ度。内診で雇は4cmの盲端で子宮腟部を認めない。左側鼠径部に径2cmの腫瘤を触知する。血液生化学所見:LH20mIU/mL(基準1.8~7.6)、FSH8.2mIU/mL(基準5.2~14.4)、プロラクチン12ng/mL(基準15以下)、エストラジオール40pg/mL(基準25~75)、テストステロン820ng/dL(基準30~90)。確定診断に最も有用な検査はどれか。 ,a. 頭部MRI | b. 染色体検査 | c. LHRH負荷試験 | d. 子宮卵管造影検査 | e. エストロゲン·プロゲステロン負荷試験,False,b,"症例からアンドロゲン不応症候群を疑います。この症候群では46,xyの男性型染色体を持ちながら、外見は女性型であり、性腺は通常、男性型（精巣）です。染色体検査を行えば、x染色体またはy染色体の異常（通常は46,xy）が確認でき、診断に有用です。",0.9,b,外性器が女性型で乳房発育はあるが子宮がなく、テストステロン値が非常に高いことから完全型アンドロゲン不応症が疑われるため、染色体検査が確定診断に最も有用である。,0.9,b,"この症例は、完全型男性化無効症（完全型ais）の典型例です。乳房発育があるにもかかわらず陰毛不発達、子宮・子宮頸部不在、さらに左鼠径部に腫瘤（未降下睾丸）が認められ、テストステロン値が非常に高いことから、46,xyであることが疑われます。確定診断のためには染色体検査によって46,xyの核型を確認することが最も有用です。",1.0,b,"この症例は、無月経、腋毛欠如、高テストステロン値、鼠径部腫瘤という特徴から、アンドロゲン不応症（精巣性女性化症候群）が強く疑われます。この疾患はx染色体上のアンドロゲン受容体遺伝子の異常により、xy染色体を持ちながら女性表現型を示します。確定診断には染色体検査（46,xyの確認）が最も有用です。",0.9,b,患者は原発性無月経であり、身体所見（腋毛なし、陰毛tannerⅰ度、子宮腟部を認めない）と検査所見（高テストステロン）から、アンドロゲン不応症（精巣女性化症候群）が疑われる。確定診断には染色体検査（核型分析）が最も有用である。,1.0
119D51,"26歳の女性。血便と腹痛を主訴に来院した。1週間前に家族で焼き肉を食べた。3日前から血便と腹痛が出現し、自宅で様子を見ていたが改善せず、反応が乏しくなったことを心配した家族に連れられて来院した。健康診断で異常を指摘されたことはない。意識レベルはJCSI-2。身長163cm、体重52kg。体温38.2℃。脈拍96/分、整。血圧96/60mmHg。SpO296%(roomair)。皮膚は乾燥している。腹部は平坦で、腸雑音は減弱している。下腹部正中に軽度の圧痛を認めるが、筋性防御は認めない。尿所見:蛋白(一)、糖(一)、ケトン体2+、潜血1+。血液所見:赤血球325万、Hb9.4g/dL、白血球8,700、血小板5.2万。血液生化学所見:総蛋白7.2g/dL、アルブミン3.8g/dL、総ビリルビン1.0mg/dL、AST19U/L、ALT19U/L、LD326U/L(基準124~222)、尿素窒素50mg/dL、クレアチニン4.2mg/dL、Na138mEq/L、K3.1mEq/L、Cl102mEq/L.CRP5.0mg/dL。末梢血塗抹標本で破砕赤血球を認める。診断はどれか。 ",a. 感染後糸球体腎炎 | b. 溶血性尿毒症症候群 | c. 急速進行性糸球体腎炎 | d. 播種性血管内凝固〈DIC〉 | e. 全身性エリテマトーデス〈SLE〉,False,b,患者の症状と検査結果は溶血性尿毒症症候群 (hus) に一致しています。husは、特に腸管出血性大腸菌の感染後に発生することがあり、血便、腹痛、溶血、急性腎障害が特徴です。尿所見のケトン体陽性と潜血、血液所見での赤血球数の低下と破砕赤血球の存在、腎機能障害（クレアチニンの上昇）など、husの典型的な所見が見られます。,0.9,b,血便を伴う腸管感染を契機とした溶血性尿毒症症候群（hus）の典型的所見（三徴：溶血性貧血・血小板減少・急性腎障害）を満たすため。,1.0,b,症例は下痢後の血便・腹痛、微小血管障害による破砕赤血球、低血小板、急性腎不全を呈しており、典型的な溶血性尿毒症症候群（hus）の三徴候を満たすため。,1.0,b,以下の所見から溶血性尿毒症症候群(hus)が最も考えられます：,0.9,b,血便、腹痛、腎機能障害（尿素窒素、クレアチニンの上昇）、血小板減少、破砕赤血球の存在から、溶血性尿毒症症候群(hus)が最も考えやすい。特に、既往歴がなく、1週間前に焼き肉を食べていることから、腸管出血性大腸菌感染によるhusが疑われる。,0.9
119D52,60歳の男性。前立腺癌(T2NOMO)の診断で骨盤内リンパ節郭清を伴うロボット支援腹腔鏡下前立腺摘除術を予定している。手術前の説明で正しいのはどれか。 ,a. 「骨盤底筋訓練は術後早期から行います」 | b. 「膀胱カテーテルは術後1か月目に抜去します」 | c. 「抗菌薬投与は術直前から術後2週間まで行います」 | d. 「深部静脈血栓症の予防は術後1日目から行います」 | e. 「リンパ浮腫への対策は術後6か月から開始します」,False,a,ロボット支援腹腔鏡下前立腺摘除術後、骨盤底筋訓練は尿失禁予防のために術後早期（通常、術後すぐ）から行うことが一般的です。膀胱カテーテルは通常、術後1週間程度で抜去されるため、選択肢bは誤り。抗菌薬の投与は通常、術前から術後短期間で行われるため、選択肢cも誤り。深部静脈血栓症の予防は術後すぐに行われますので、選択肢dは誤り。リンパ浮腫の対策は術後早期から始まることがありますので、選択肢eは適切ではありません。,0.9,a,前立腺摘除術後の尿失禁対策として骨盤底筋訓練は早期に開始することが一般的であるため。,0.9,a,骨盤底筋運動は、前立腺摘除後の尿失禁改善に有用であり、早期から開始するのが推奨されている。一方、カテーテル抜去は通常術後1〜2週間、抗菌薬の投与期間は術後24時間以内、リンパ浮腫対策も早期に行うため、他の選択肢は不適切です。,1.0,a,骨盤底筋訓練（ケーゲル体操）は、術後の尿失禁予防のために術前から指導し、術後早期から開始することが推奨されます。他の選択肢について、膀胱カテーテルは通常1-2週間で抜去、抗菌薬は予防的投与のみ（24時間以内）、dvt予防は術前から開始、リンパ浮腫対策も術前から必要に応じて行います。,0.9,a,,0.9
119D53,"73歳の女性。意識障害のため救急車で搬入された。かかりつけ医に高血圧症と2型糖尿病で通院している。2か月前に浮腫に対してサイアザイド系利尿薬を処方された。浮腫は改善したが、2週間前から倦怠感が強くなり、食事量が減っていた。今朝から呼びかけへの反応が乏しくなったため、夫が救急車を要請した。意識レベルはJCSⅡ-10。身長152cm、体重47kg。心拍数72/分、整。血圧146/80mmHg。胸腹部に異常を認めない。両下腿に浮腫を認めない。尿所見:蛋白十、潜血(一)。尿中Na163mEq/L、尿中K32mEq/L、尿中Cl190mEq/L。尿浸透圧722mOsm/L(基準50~1,300)。血液所見:赤血球393万、Hb11.9g/dL、Ht35%、白血球6,300、血小板17万。血液生化学所見:尿素窒素22mg/dL、クレアチニン1.2mg/dL、血糖86mg/dL、HbAlc6.6%(基準4.9~6.0)、Na116mEq/L、K3.3mEq/L、C189mEq/L。血清浸透圧240mOsm/L(基準275~288)。まず行うべき治療はどれか。 ",a. 飲水制限 | b. ループ利尿薬の内服 | c. 5%ブドウ糖液の輸液 | d. 高張(3%)食塩液の輸液 | e. バソプレシンV2受容体拮抗薬の内服,False,d,患者は低ナトリウム血症（血清na=116meq/l）で意識障害を示しています。原因はサイアザイド系利尿薬によるものと考えられ、高張食塩液（3%食塩水）によって速やかに血清ナトリウムを補正することが必要です。他の選択肢はこの状況には適していません。,0.9,d,意識障害を伴う重度低na血症(116meq/l)ではまず高張食塩液(3%食塩液)でのナトリウム補正が必要となるため。,0.9,d,この症例はサイアザイド系利尿薬使用後の重度の低ナトリウム血症（血清na116meq/l）により意識障害が生じており、症候性の低ナトリウム血症ではまず高張(3%)食塩液の輸液で迅速に治療するのが最優先となるため。,1.0,d,この症例は低na血症(na 116meq/l)による意識障害と考えられます。血清浸透圧が低く(240mosm/l)、尿中naが高値(163meq/l)であることから、siadhやサイアザイド系利尿薬の副作用による低na血症が疑われます。意識障害を伴う重症の低na血症では、まず3%食塩液の投与により速やかにna値を是正する必要があります。他の選択肢は、重症例での初期治療としては適切ではありません。,0.9,d,,0.9
119D54,"日齢3の男児。腹部膨満と胆汁性嘔吐を認めたため産科診療所から紹介され受診した。在胎39週、体重3,300gで出生した。日齢1から母乳を開始し、日齢2から腹部膨満が出現し、夜間から胆汁性嘔吐を認めた。身長52cm、体重3,100g。体温37.2℃。脈拍112/分、整。血圧80/48mmHg。呼吸数30/分。大泉門の軽度陥凹を認めた。心音と呼吸音とに異常を認めない。腹部は膨満している。立位の腹部エックス線写真(別冊No.19A)と注腸造影像(別冊No.19B)とを別に示す。診断はどれか。 ",a. 鎖肛 | b. 腸回転異常症 | c. Hirschsprung | d. 新生児壊死性腸炎 | e. 先天性小腸閉鎖症,True,b,日齢3の男児で、腹部膨満と胆汁性嘔吐があることから、腸回転異常症が疑われる。画像では「ダブルバブルサイン」が見られることからも、腸回転異常症が考えられる。鎖肛やhirschsprung病、新生児壊死性腸炎、先天性小腸閉鎖症はこの症状や画像所見とは一致しない。,0.9,b,立位腹部x線と注腸造影で盲腸の位置異常が示唆され、日齢早期の胆汁性嘔吐・腹部膨満をきたす腸回転異常症が最も可能性が高いため,0.9,e,出生後に母乳摂取を開始してから急激に腹部膨満と胆汁性嘔吐が現れる所見は、上部と下部消化管の使用経験の乏しさに伴う微小結腸を呈する先天性小腸閉鎖症と整合する。なお、腸回転異常（b）は急激な血行障害を伴いやすく、鎖肛（a）は肛門の異常所見が認められるほか、hirschsprung（c）や新生児壊死性腸炎（d）は臨床像が異なるため、最も適切な診断はeである。,0.9,b,新生児期の胆汁性嘔吐と腹部膨満は腸閉塞を示唆する重要な症状です。特に生後数日で発症し、胆汁性嘔吐を伴う場合、腸回転異常症を強く疑います。腸回転異常症は中腸の回転異常により、十二指腸や小腸が閉塞を起こす疾患で、新生児期に発症することが多く、緊急手術を要する疾患です。症状の経過（日齢1からの症状出現）と臨床所見（腹部膨満、胆汁性嘔吐）が典型的です。,0.9,e,注腸造影で結腸が途中で途絶している像が見られるため、先天性小腸閉鎖症が最も考えやすい。,1.0
119D55,"44歳の男性。下腹部痛を主訴に来院した。昨日落馬して会陰部を打撲した後から排尿を認めない。意識は清明。体温36.4℃。脈拍88/分、整。血圧142/86mmHg。会陰部の皮下に出血斑を認める。血液所見:赤血球348万、Hb11.4g/dL、Ht33%、白血球8,800、血小板20万。血液生化学所見:総蛋白6.8g/dL、アルブミン3.6g/dL、尿素窒素22mg/dL、クレアチニン0.9mg/dL。CRP0.4mg/dL。腹部超音波検査で多量の尿で拡張している膀胱を認める。逆行性尿道造影検査で膀胱は描出されなかった。適切な対応はどれか。 ",a. 骨盤MRI | b. 膀胱鏡検査 | c. 膀胱瘻造設 | d. NSAID投与 | e. 膀胱カテーテル留置,False,c,患者は会陰部を打撲し、逆行性尿道造影検査で膀胱が描出されなかったため、尿道損傷が考えられます。この場合、通常の膀胱カテーテル留置は危険ですので、膀胱瘻造設が適切な対応です。骨盤mriやnsaid投与は適切ではなく、膀胱鏡検査もリスクが高いため選択肢から外れます。,0.9,c,逆行性尿道造影で膀胱不描出のため尿道損傷が疑われ，尿道カテーテルの盲目的な挿入は危険なため，膀胱瘻造設が適切である。,1.0,c,この患者は会陰部打撲による外傷性尿道損傷が疑われ、逆行性尿道造影で膀胱が描出されなかったため、経尿道的カテーテル留置は再損傷のリスクがある。したがって、膀胱瘻造設（経腹的に膀胱にカテーテルを留置する方法）が適切である。,1.0,c,この症例は外傷性尿道損傷が強く疑われます。逆行性尿道造影で膀胱が描出されないことは尿道の完全断裂を示唆します。このような場合、尿道カテーテルの挿入は禁忌であり、尿路変更として膀胱瘻造設が適切な初期対応となります。これにより尿路確保と二次的な尿道損傷の予防が可能となります。,0.9,c,逆行性尿道造影で膀胱が描出されないことから尿道損傷が考えられ、膀胱カテーテル留置は尿道損傷を悪化させる可能性がある。したがって、膀胱瘻造設が適切な対応となる。,0.9
119D56,75歳の女性。急速に進行する認知機能の低下を主訴に来院した。1年前の認知症検診では改訂長谷川式簡易知能評価スケール29点(30点満点)であった。6週間前ごろに目の前にある眼鏡がないと騒ぐようになった。同時期から歩行が不安定となった。5週間前には自分の名前が言えなくなり、4週間前には自身の足から何かを払いのけるような動作がみられるようになった。3週間前には会話と歩行ができなくなった。1週間前からはほぼ寝たきりとなり、時々全身をぴくつかせる運動がみられるようになった。食事も摂れなくなったため家族とともに受診した。頭部単純MRIの拡散強調像(別冊No.20)を別に示す。診断はどれか。 ,a. 結核性髄膜炎 | b. 単純ヘルペス脳炎 | c. Lewy小体型認知症 | d. Creutzfeldt-Jakobe病 | e. 進行性多巣性白質脳症,True,d,急速に進行する認知機能低下、視覚の異常、ミオクローヌス（全身をぴくつかせる運動）が特徴であり、mriの拡散強調像における異常所見は、creutzfeldt-jakob病の典型的な所見です。,0.9,d,数週から1か月程度で急速に進行する認知機能低下、ミオクローヌス、拡散強調像の高信号域（皮質リボン徴候）が典型的であるため。,1.0,d,患者は短期間（数週間）で認知機能の激しい低下、運動障害、言語障害、そして全身のぴくつ（ミオクローヌス）を呈しており、拡散強調像（dwi）にも特徴的な所見が認められることから、急速進行性認知症の代表例であるcreutzfeldt-jakobe病と診断されるため。,1.0,d,この症例は、creutzfeldt-jakob病(cjd)に特徴的な臨床経過を示しています。,0.9,d,急速に進行する認知機能低下、ミオクローヌス、mri拡散強調像での大脳皮質の高信号からcreutzfeldt-jakob病が疑われる。,0.9
119D57,"75歳の男性。突然の左下肢の痛みとしびれを主訴に来院した。健康診断で心房細動を指摘されたが医療機関を受診していなかった。意識は清明。脈拍104/分、不整。血圧152/84mmHg。呼吸数16/分。SpO295%(roomair)。頭静脈の怒張を認めない。心音と呼吸音とに異常を認めない。左鼠径部、左足背で動脈を触知しない。左下肢に冷感およびチアノーゼを認める。血液所見:赤血球442万、Hb14.0g/dL、Ht41%、白血球4,400、血小板26万、Dダイマー8.7μg/mL(基準1.0以下)。FDP8.0μg/mL(基準10以下)。血液生化学所見:AST62U/L、ALT34U/L、LD254U/L(基準124~222)、CK480U/L(基準59~248)、尿素窒素22mg/dL、クレアチニン1.0mg/dL、BNP134pg/mL(基準18.4以下)。12誘導心電図で心房細動を認める。骨盤動脈のディジタルサブトラクション血管造影〈DSA〉像(別冊No.21)を別に示す。この患者の治療で適切でないのはどれか。 ",a. 血栓回収術 | b. 血栓溶解療法 | c. ヘパリンの持続静注 | d. 下大静脈フィルター留置術 | e. 直接経口抗凝固薬〈DOAC〉内服,True,,,,d,本症は急性動脈塞栓による下肢虚血であり、下大静脈フィルター留置術は静脈血栓塞栓症対策で用いるため不適切である。,1.0,d,ivフィルターは深部静脈血栓症などの静脈性血栓塞栓症の予防に用いられるものであり、本例の心房細動による動脈塞栓性急性下肢虚血の治療には適さないため。,1.0,d,この症例は心房細動による急性動脈塞栓症（左下肢動脈塞栓）と考えられます。下大静脈フィルター留置術は深部静脈血栓症からの肺塞栓症予防に用いられる治療法であり、動脈塞栓症の治療としては適切ではありません。適切な治療には、血栓の除去（血栓回収術や血栓溶解療法）、抗凝固療法（ヘパリン、doac）が含まれます。,0.9,e,急性動脈閉塞に対してdoacは不適切。doacは慢性期の抗凝固療法に用いられる。,1.0
119D58,"日齢14の男児。哺乳量の低下を主訴に母親に連れられて来院した。出生後から哺乳量の低下が認められていた。哺乳時に息苦しそうになり、途中で哺乳をやめてしまう。妊娠経過は異常なく、在胎38週5日、体重2,660g。身長49cm。Apgarスコア8点(1分)、8点(5分)で出生した。意識は清明。体温37.2℃。脈拍140/分、整。血圧80/40mmHg。呼吸数60/分。SpO285%(roomair)。心音と呼吸音とに異常を認めない。心エコー検査で先天性心疾患が疑われ、心臓カテーテル検査が行われた。検査結果を表に示す。酸素飽和度(%)は次の通り。右心房:85.7% 右心室:85.6% 肺動脈:85.3% 左心房:85.1% 左心室:84.8% 大動脈:84.3%。12誘導心電図でⅠ度房室ブロックを認める。胸部エックス線写真診断はどれか。 ",a. Ebstein奇形 | b. Fallot四徴症 | c. 大動脈離断症 | d. 完全大血管転位症 | e. 総肺静脈還流異常症,False,d,この症例は、出生後からの哺乳量低下、哺乳時の息苦しさ、低酸素血症（spo2 85%）、心エコーで先天性心疾患が疑われ、心臓カテーテル検査の酸素飽和度が全ての部屋でほぼ同じであることが特徴的です。これらは完全大血管転位症（tga）に一致し、特に大動脈が右心室から、肺動脈が左心室から出ているために酸素化が不十分である際に生じる状態の可能性が高いです。したがって、胸部エックス線写真診断は「完全大血管転位症」と考えます。,0.9,e,全ての心腔で酸素飽和度がほぼ同じであることから、肺静脈血と体静脈血が心内で混合していると考えられる。胸部x線写真では“snowman sign”が特徴的で、総肺静脈還流異常症が疑われる。,1.0,d,右心系と左心系で酸素飽和度がほぼ同一であるのは、二つの循環が別々に走り、限られた部位（例：心房中隔欠損）でのみ混合している完全大血管転位症（tga）の特徴です。胸部エックス線では「卵形心（egg on a string）」と表現される狭い縦隔が見られるため、他の選択肢（ebstein奇形は右心拡大、fallot四徴症はブーツ状心、総肺静脈還流異常症はスノーマン様、また大動脈離断症は重症不安定型）とは明確に鑑別できます。,0.95,e,以下の理由から総肺静脈還流異常症が最も適切です：,0.9,e,酸素飽和度が右心系と左心系でほぼ同じ値であり、肺静脈が心臓に戻らずに右心系に還流している可能性が最も高い。したがって、総肺静脈還流異常症が疑われる。,0.9
119D59,"53歳の女性。心窩部痛と食欲不振を主訴に来院した。1か月前に心窩部痛が出現し、1週間前から食欲不振を伴うようになったため受診した。喫煙歴と飲酒歴はない。身長152cm、体重49kg。体温37.0℃。脈拍76/分、整。血圧116/68mmHg。眼球結膜に黄染を認める。心窩部に圧痛を認めるが、筋性防御は認めない。血液所見:赤血球388万、Hb12.4g/dL、Ht36%、白血球5,180、血小板16万。血液生化学所見:総蛋白6.6g/dL、アルブミン4.0g/dL、総ビリルビン6.0mg/dL、直接ビリルビン4.8mg/dL、AST38U/L、ALT36U/L、LD176U/L(基準124~222)、ALP2051U/L(基準38~113)、Y-GT180U/L(基準9~32)、アミラーゼ63U/L(基準44~132)、CK38U/L(基準41~153)、尿素窒素10mg/dL、クレアチニン0.5mg/dL、尿酸3.9mg/dL、血糖103mg/dL、HbAlc5.9%(基準4.9~6.0)。CEA0.3ng/mL(基準5以下)、CA19-973U/mL(基準37以下)。免疫血清学所見:HBs抗原陰性、HCV抗体陰性。MRCP像(別冊No.22)を別に示す。この患者の閉塞性黄疸の原因はどれか。 ",a. 胆囊癌 | b. 肝細胞癌 | c. 膵頭部癌 | d. 肝門部胆管癌 | e. 十二指腸乳頭部癌,True,,,,c,mrcp で胆嚢が大きく拡張し，胆管が末梢まで拡張している所見は，胆嚢管合流部よりも遠位での閉塞を示唆する．加えて ca19-9 の軽度上昇や心窩部痛を伴うことから膵頭部癌による閉塞と考えるのが最も妥当である．,0.9,d,この患者は閉塞性黄疸を呈しており、血液検査では直接型高ビリルビン、非常に高いalpおよびγ-gtが認められ、ca19-9の上昇も見られます。mrcp像は膨張した胆管と狭窄部の存在を示唆しており、これらの所見は肝門部胆管癌（klatskin腫瘍）の典型的な所見と一致するため、dを選択しました。,0.95,d,この症例では以下の点から肝門部胆管癌が最も考えられます：,0.8,d,mrcp像で肝門部胆管の狭窄と上流の胆管拡張が見られるため、肝門部胆管癌が最も考えやすい。,0.9
119D60,81歳の女性。右胸部痛を主訴に救急車で搬入された。自宅の階段で5段の高さから転落し、右胸部をぶつけ倒れているところを家族に発見された。痛みで立ち上がれないため、家族が救急車を要請した。意識は清明。体温36.6℃。心拍数88/分、整。血圧136/78mmHg。呼吸数24/分。SpO292%(roomair)。動揺胸郭を認めない。心音に異常を認めない。右胸部の呼吸音が対側と比べ減弱している。右前胸部から側胸部にかけて皮下気腫を認める。胸部単純CT(別冊No.23)を別に示す。まず行うべき治療はどれか。 ,a. 開胸止血術 | b. 肋骨固定術 | c. 胸腔ドレナージ | d. 人工呼吸器管理 | e. 心囊ドレナージ,True,c,画像所見および臨床症状から、気胸や血胸が疑われます。右側の呼吸音減弱と皮下気腫があるため、胸腔内病変がある可能性が高く、胸腔ドレナージがまず行うべき治療です。,0.9,c,右胸部の呼吸音減弱と皮下気腫から外傷性気胸が疑われ、まず胸腔ドレナージによる減圧が必要なため。,0.95,c,この患者は右胸部打撲後、呼吸音低下と皮下気腫が認められるため、気胸の合併が疑われます。ct所見もこれに一致し、まずは胸腔内の空気（または血液）の除去を目的とした胸腔ドレナージが最も適切な初期治療となります。,1.0,c,症状（右胸部の呼吸音減弱、皮下気腫）と画像所見から気胸の存在が強く疑われます。気胸に対する緊急処置として、胸腔ドレナージが最優先の治療となります。これにより、肺の再膨張を図り、呼吸状態の改善を目指します。他の選択肢は現時点での緊急性や必要性が低いと判断されます。,0.9,c,CT画像では右気胸と皮下気腫が認められるため、まず胸腔ドレナージを行うべきである。,0.9
119D61,1歳の女児。コイン型リチウム電池を飲み込んだかもしれないため両親に連れられて来院した。1時間前に、母親が台所で家事をしているときに足元で遊んでいた。患児がオエっと吐きそうになっているところに母親が気付き、取り出そうとしたが、何かを飲み込んでしまったという。近くにキッチンタイマーが落ちており、蓋が開いてコイン型リチウム電池が一つなくなっていた。来院時は、意識清明で機嫌はよく笑顔がみられ、咳嗽、流涎および嘔吐は認めない。脈拍120/分、整。呼吸数24/分。SpO298%(roomair)。皮膚色は良好で、チアノーゼを認めない。口腔内や咽頭に異常を認めない。心音と呼吸音とに異常を認めない。腹部は平坦、軟で、圧痛を認めない。まず行う対応はどれか。 ,a. 動脈血ガス分析 | b. 上部消化管造影検査 | c. 胸腹部エックス線撮影 | d. 上部消化管内視鏡検査 | e. 自宅での経過観察を指示,False,c,コイン型リチウム電池の誤飲が疑われる場合、早急な対応が必要です。電池が食道に留まっている場合、電池からの漏液や電流により食道に重大な損傷を引き起こす可能性があるため、まずは胸腹部エックス線撮影を行って電池の位置を確認することが重要です。内視鏡による除去は次のステップとして考慮されます。,0.9,c,ボタン電池の位置を早期に確認するため、まず胸腹部エックス線撮影で所在を確認することが最初の対応となる。,1.0,c,コイン型リチウム電池摂取が疑われた場合、まず胸腹部エックス線撮影により電池の位置や状態を確認し、必要な処置の判断材料を得ることが重要であるため。,1.0,c,コイン型リチウム電池の誤飲が疑われる場合、まず胸腹部x線撮影で電池の位置を確認することが最優先です。電池は金属製で放射線不透過性のため、x線で容易に確認できます。また、電池の存在部位によって緊急性と対応方法が変わるため、位置確認が重要です。特にリチウム電池は化学熱傷や組織壊死を引き起こす可能性があり、食道に停滞している場合は緊急で摘出が必要となります。,0.9,c,コイン型リチウム電池の誤飲が疑われる場合、まず位置を確認するために胸腹部x線撮影を行う。電池の位置によっては緊急内視鏡的除去が必要となるため、迅速な対応が求められる。,1.0
119D62,52歳の男性。人間ドックの上部消化管造影検査で異常を指摘され来院した。自覚症状はない。身長165cm、体重60kg。脈拍72/分、整。血圧124/76mmHg。眼瞼結膜と眼球結膜とに異常を認めない。腹部は平坦、軟で、肝·脾を触知しない。上部消化管内視鏡検査を施行したところ、萎縮性胃炎を認め、迅速ウレアーゼ試験は陽性であった。Helicobacter pyloriの除菌をしたことはない。①*ペニシリン系抗菌薬*、②*マクロライド系抗菌薬*、および③*酸分泌抑制薬*の内服による除菌療法を提案したところ、「除菌を是非お願いしたいが、子供のころに呼吸が苦しくなって救急車で運ばれ入院し、ペニシリンアレルギーであろうと言われた」という申し出があった。この患者へ除菌療法を行う際、現時点の対応で適切なのはどれか。 ,a. ①②③の服用 | b. ②のみ服用 | c. ③のみ服用 | d. 迅速ウレアーゼ試験の再検査 | e. ペニシリンアレルギーの精査,False,e,現在の医学的ガイドラインでは、ヘリコバクター・ピロリの除菌にはペニシリン系抗菌薬（アモキシシリン）が推奨されますが、患者はペニシリンアレルギーの可能性があるため、ペニシリンを使用することは危険です。このため、ペニシリンアレルギーの精査を行うことが適切な対応です。他の選択肢はアレルギーの精査を考慮しておらず、患者の安全を確保する措置とは言えません。,0.9,e,ペニシリンアレルギーの真偽を確認してから除菌療法を選択するため。,1.0,e,h. pyloriの除菌療法の基本はペニシリン（アモキシシリン）、マクロライド（クラリスロマイシン）、酸分泌抑制薬（ppi）の3剤併用療法である。しかし、本例の患者は子供の頃のエピソードによるペニシリンアレルギーの疑いがあるため、まずはそのアレルギーの真偽を精査することが適切である。ペニシリンアレルギーが確認されれば代替療法を考えるが、誤認であれば標準療法が可能となるため、選択肢eが正しい。,1.0,e,この症例では、患者が幼少期にペニシリンアレルギーの可能性を指摘されていますが、確定診断を受けていません。h. pylori除菌療法では、ペニシリン系抗菌薬が標準的な治療レジメンの重要な構成要素となっています。不確実な過去の病歴に基づいてペニシリン系薬を除外するのではなく、まずペニシリンアレルギーの有無を正確に精査することが、適切な治療方針を決定する上で最も重要です。アレルギーが否定されれば標準的な除菌療法が可能となり、確定された場合は代替療法を検討できます。,0.9,e,ペニシリンアレルギーの既往があるため、ペニシリン系抗菌薬を含む除菌療法は避けるべきである。マクロライド系抗菌薬と酸分泌抑制薬のみでは除菌効果が期待できないため、まずはペニシリンアレルギーの精査を行い、代替薬の選定を検討する必要がある。迅速ウレアーゼ試験の再検査は不要である。,1.0
119D63,80歳の男性。皮疹を主訴に来院した。3週間前から、体幹および四肢に水疱やびらんが出現し、徐々に増数、拡大してきたため受診した。皮膚生検組織のH-E染色標本(別冊No.24)を別に示す。蛍光抗体直接法で表皮基底膜部にIgGとC3との線状沈着を認める。食塩水処理皮膚を用いた蛍光抗体間接法で表皮側にIgGの陽性反応を認める。診断はどれか。 ,a. 尋常性天疱瘡 | b. 水疱性類天疱瘡 | c. Hailey-Hailey病 | d. 後天性表皮水疱症 | e. 先天性表皮水疱症,True,b,蛍光抗体直接法で基底膜部にiggとc3の線状沈着、間接法で表皮側にiggの陽性反応が見られることから、水疱性類天疱瘡が疑われます。,0.9,b,蛍光抗体所見（基底膜部へのigg・c3の線状沈着、食塩水処理皮膚での表皮側陽性）から水疱性類天疱瘡と判断できる。,1.0,d,患者は高齢者で、皮疹は主に体幹および四肢に散在する水疱・びらんで、h-e染色所見や蛍光抗体直接法で表皮基底膜部にiggとc3の線状沈着が認められ、食塩水処理皮膚での蛍光抗体間接法で表皮側にiggが陽性となる所見は、後天性表皮水疱症（いわゆる水疱性類天疱瘡ではなく、bullous pemphigoid）の特徴的なパターンであるため。,1.0,b,高齢発症、水疱・びらん、蛍光抗体直接法で基底膜部のiggとc3の線状沈着、食塩水処理皮膚での表皮側igg陽性は、水疱性類天疱瘡の典型的な特徴です。特に基底膜部の線状沈着パターンは水疱性類天疱瘡の特徴的な所見です。尋常性天疱瘡では細胞間に沈着が見られ、他の選択肢では自己抗体による沈着パターンは見られません。,0.9,b,表皮基底膜部へのiggとc3の線状沈着、食塩水処理皮膚を用いた蛍光抗体間接法で表皮側にigg陽性反応を認めることから、水疱性類天疱瘡が最も考えられる。,1.0
